Planet Name,Global ESI,Long-term Stability,Atmospheric Retention,Habitability Index,Rank,Habitability_Category
Kepler-1976 b,0.0979050059901042,1.0,0.046530456534611,0.3582585943019743,5018.0,Non-Habitable
HIP 65 A b,0.0742612923092509,1.0,0.105311070653914,0.3581928602854083,5019.0,Non-Habitable
K2-253 b,0.0974650959894556,0.9999999999988032,0.0472388585957102,0.3581803197135109,5020.0,Non-Habitable
DMPP-2 b,0.0959541511092264,0.9999992736757962,0.0509345911576351,0.3581637758888791,5021.0,Non-Habitable
Kepler-44 b,0.0852042957021785,0.9999995871934032,0.0777967767664482,0.3581613793623998,5022.0,Non-Habitable
Kepler-433 b,0.0720555743110696,0.9999988668573913,0.1104551107933231,0.3581184693714168,5023.0,Non-Habitable
K2-183 b,0.1102044852054788,0.9999999999998692,0.0148084249371888,0.3580639275901379,5024.0,Non-Habitable
Kepler-427 b,0.0990119436800738,0.9999927258193444,0.0427405770882214,0.3580519050034845,5025.0,Non-Habitable
WASP-167 b,0.0523669446017045,0.9999999999992668,0.1593039153330157,0.3580442553672355,5026.0,Non-Habitable
WASP-66 b,0.0745816959414926,1.0,0.1034570762695291,0.3579822632246521,5027.0,Non-Habitable
NGC 2682 YBP 1514 b,0.096186213457551,0.9999977490834672,0.0492610474395852,0.3579446409417327,5028.0,Non-Habitable
HD 109749 b,0.0979244725535174,1.0,0.0447505118863689,0.3579123386540325,5029.0,Non-Habitable
HATS-25 b,0.0919238488575264,0.9999987256678868,0.0596098250352131,0.3578835071361718,5030.0,Non-Habitable
GJ 2030 b,0.1071602814594987,0.9999988604204356,0.0212650342107478,0.3578328056980296,5031.0,Non-Habitable
XO-4 b,0.0810492227206497,1.0,0.086534189295043,0.3578314492193334,5032.0,Non-Habitable
Kepler-644 b,0.1052887575172545,1.0,0.025919042774232,0.3578281873134737,5033.0,Non-Habitable
WASP-28 b,0.087136431731647,1.0,0.0711412748081793,0.3577964708274593,5034.0,Non-Habitable
TOI-3688 A b,0.0853254629893848,1.0,0.0752980130068223,0.3577223340960568,5035.0,Non-Habitable
K2-131 b,0.1034145909822318,1.0,0.0297685297665562,0.3576610014444271,5036.0,Non-Habitable
NN Ser c,0.0116778351149954,0.9999399778422876,0.258909868943193,0.3576028846988226,5037.0,Non-Habitable
HD 185269 b,0.08508664545744,0.9999975271712456,0.0749163678574063,0.3575258544515749,5038.0,Non-Habitable
Kepler-730 b,0.0963978611425708,1.0,0.0466125628225438,0.3575214431357942,5039.0,Non-Habitable
Gaia-2 b,0.0883655562742929,0.9999999999989388,0.0665970693600021,0.3575021920088285,5040.0,Non-Habitable
Kepler-785 b,0.0957271971579472,1.0,0.0476598498352669,0.357395568546027,5041.0,Non-Habitable
NGTS-6 b,0.0817265547043847,1.0,0.0826394153220122,0.3573911604165948,5042.0,Non-Habitable
HD 2638 b,0.0948182236946478,1.0,0.0499013457575549,0.3573893809988349,5043.0,Non-Habitable
TOI-1273 b,0.0982867529710173,0.9999995765492868,0.0408470636504078,0.3573126621803763,5044.0,Non-Habitable
HATS-30 b,0.0886066918939976,0.9999994138247296,0.0648999282293195,0.3572831557402816,5045.0,Non-Habitable
TOI-2570 b,0.086935374795533,1.0,0.068511651186661,0.3571700176350987,5046.0,Non-Habitable
NGTS-3 A b,0.0732125182831919,0.9999999999996332,0.1017333469233156,0.356952928526149,5047.0,Non-Habitable
WASP-95 b,0.0789470421693376,1.0,0.087085109101494,0.3568905429049676,5048.0,Non-Habitable
HD 93963 A b,0.1001482875001617,0.9999999999996836,0.0339358149575163,0.3568613067414892,5049.0,Non-Habitable
GJ 3512 c,0.0938223391529806,0.999996684252598,0.0494282784306811,0.3567958305384059,5050.0,Non-Habitable
TOI-858 B b,0.0826891563385781,0.9999990670621398,0.0770143200784312,0.3567471623036172,5051.0,Non-Habitable
HD 38529 b,0.0890657776095995,0.999995871373077,0.0609850363075783,0.3567286574782385,5052.0,Non-Habitable
HAT-P-43 b,0.0885728412411059,0.9999986924144896,0.062203322897002,0.3567266929243001,5053.0,Non-Habitable
OGLE-2019-BLG-0249L b,0.0116884074756733,0.999999999737562,0.2541739151046474,0.3566789866800347,5054.0,Non-Habitable
WASP-171 b,0.080107533531576,1.0,0.0825785892512868,0.3565694846160453,5055.0,Non-Habitable
NGTS-16 b,0.0885767635246899,1.0,0.0609405205836669,0.3564764858790783,5056.0,Non-Habitable
TOI-561 b,0.1065117262068018,1.0,0.0159476819044716,0.3564453994842952,5057.0,Non-Habitable
KIC 8121913 b,0.0717888904405602,0.9999999999988544,0.1024562727744788,0.3563856997748322,5058.0,Non-Habitable
TOI-4087 b,0.0864256483879179,1.0,0.065836868362267,0.3563801978664124,5059.0,Non-Habitable
WASP-73 b,0.0685007518894314,1.0,0.1105742003157575,0.3563652160078672,5060.0,Non-Habitable
Kepler-917 b,0.1044546514626419,1.0,0.0205415785242949,0.3563356414361799,5061.0,Non-Habitable
HAT-P-5 b,0.0828665893923397,1.0,0.0739271940721565,0.3562187335106012,5062.0,Non-Habitable
Kepler-1087 b,0.1093425088877426,1.0,0.0071860497133607,0.3561084643865435,5063.0,Non-Habitable
TOI-3819 b,0.0806889996602513,1.0,0.0787733281705722,0.3560991654642401,5064.0,Non-Habitable
WASP-190 b,0.08185345079504,1.0,0.0757478620683808,0.3560762978111961,5065.0,Non-Habitable
TOI-2236 b,0.0764677036706887,1.0,0.089047368604449,0.3560433255562341,5066.0,Non-Habitable
WASP-70 A b,0.0881454823449593,1.0,0.0598119711834965,0.3560351354091789,5067.0,Non-Habitable
KMT-2016-BLG-1397L b,0.0117614392925249,0.9999999987889688,0.2506143733845855,0.3560035939598702,5068.0,Non-Habitable
Kepler-408 b,0.0971401031715449,1.0,0.0367205257865542,0.3559141567430832,5069.0,Non-Habitable
Kepler-1368 b,0.1041411552222845,1.0,0.0191854692548362,0.3559076714621095,5070.0,Non-Habitable
K2-161 b,0.0980178507640995,0.999999999997342,0.0343929707417157,0.3558875195295954,5071.0,Non-Habitable
2MASS J12073346-3932539 b,0.0273128997401683,0.9999999571111828,0.21111671305625,0.355879779614689,5072.0,Non-Habitable
OGLE-TR-211 b,0.0823561469241747,1.0,0.0725630814917107,0.3556906897604295,5073.0,Non-Habitable
K2-157 b,0.1061954859211885,0.999999999999898,0.0128365476239491,0.3556650524853535,5074.0,Non-Habitable
Kepler-912 b,0.1016071570468021,1.0,0.0242935543947659,0.3556622894023542,5075.0,Non-Habitable
EPIC 220674823 b,0.099348079579095,1.0,0.0296489901951619,0.3556038378285799,5076.0,Non-Habitable
K2-223 b,0.1067093175463228,0.9999999999998496,0.0111884557178947,0.3555923499166952,5077.0,Non-Habitable
WASP-68 b,0.0812636893729071,1.0,0.0747758913492572,0.355587022956305,5078.0,Non-Habitable
HAT-P-28 b,0.086929006721028,0.999999689595692,0.0604651045779759,0.3555574311548167,5079.0,Non-Habitable
Kepler-1340 b,0.1035254958041616,1.0,0.0186022152998171,0.3554831909620442,5080.0,Non-Habitable
2M0437 b,0.0356442393856956,0.9999998652207464,0.1879952370231149,0.3554211266636948,5081.0,Non-Habitable
HD 149026 b,0.0879090161593017,1.0,0.0568841117064883,0.3553313304209485,5082.0,Non-Habitable
COCONUTS-2 b,0.0139367377878444,0.9999316225538945,0.2415207145727636,0.3552519985746432,5083.0,Non-Habitable
Kepler-1323 b,0.1030157015933528,1.0,0.0184008480117417,0.3551880203990247,5084.0,Non-Habitable
Kepler-1520 b,0.0968620930823588,1.0,0.0333809578852175,0.3551072381182229,5085.0,Non-Habitable
HATS-58 A b,0.0790739214859709,0.9999986339854432,0.077486189872685,0.3550337889131554,5086.0,Non-Habitable
HAT-P-36 b,0.0721092067836689,0.9999997870756028,0.0946114881749426,0.3549768371495038,5087.0,Non-Habitable
Kepler-1004 b,0.0960824459976269,1.0,0.0346449122053101,0.3549702054398755,5088.0,Non-Habitable
Kepler-407 b,0.1003163791900523,1.0,0.0237415164616987,0.354906492887366,5089.0,Non-Habitable
Kepler-426 b,0.0907764999384797,0.99999895494131,0.0475462693635832,0.3548971903243496,5090.0,Non-Habitable
Kepler-5 b,0.0710268984461763,1.0,0.0967353732968343,0.354860523882455,5091.0,Non-Habitable
Kepler-56 b,0.0981207133041876,0.9999994233385222,0.0287463657701438,0.3548094568076792,5092.0,Non-Habitable
HATS-52 b,0.069621041129317,0.999999138222054,0.0999793121859028,0.3548061244684552,5093.0,Non-Habitable
HAT-P-51 b,0.0920934105424373,0.9999995050415807,0.0437865533171674,0.3548038674471264,5094.0,Non-Habitable
TOI-1444 b,0.1006866864987754,1.0,0.0222072587145962,0.354784794992307,5095.0,Non-Habitable
TOI-157 b,0.0783024250144822,1.0,0.0780442715938115,0.3547600668260034,5096.0,Non-Habitable
Kepler-990 c,0.1021321258738428,1.0,0.0184218540177966,0.3547504337404807,5097.0,Non-Habitable
Kepler-1547 b,0.1047754848119507,1.0,0.0112629796115351,0.3546403383282824,5098.0,Non-Habitable
WASP-55 b,0.0861069037003237,1.0,0.0576832241322072,0.3545900966766033,5099.0,Non-Habitable
WASP-180 A b,0.0809398573600952,1.0,0.0701217054698743,0.3544942697740225,5100.0,Non-Habitable
Pr0201 b,0.0865526266583033,1.0,0.0554930054736922,0.3543749144238901,5101.0,Non-Habitable
HATS-8 b,0.095048692078874,0.9999975391027528,0.0340437137683921,0.3543323505239413,5102.0,Non-Habitable
HATS-50 b,0.088522891871623,0.9999963485548404,0.049838526399887,0.354228055782241,5103.0,Non-Habitable
KMT-2021-BLG-0322L b,0.0119409889829287,0.99999999833448,0.240979991917335,0.3541664923752753,5104.0,Non-Habitable
WASP-119 b,0.0774467533270561,0.99999970474147,0.0771238872777578,0.3541480655415205,5105.0,Non-Habitable
WASP-96 b,0.0867649486220259,1.0,0.0535693912353754,0.3540963525580881,5106.0,Non-Habitable
CoRoT-25 b,0.0908242228602934,1.0,0.0428205890861371,0.3539762292473741,5107.0,Non-Habitable
WASP-183 b,0.0874645345114503,0.9999999999989516,0.0508550272609426,0.3539032727075992,5108.0,Non-Habitable
TOI-1408 b,0.0730573913537863,0.9999978918815824,0.086318118840738,0.3537916870095155,5109.0,Non-Habitable
UZ For b,0.0119417441498547,0.9999669036700464,0.2391228488459944,0.3537855129451401,5110.0,Non-Habitable
K2-97 b,0.0844183487225663,0.9999973466840564,0.0578713924895387,0.3537826568644077,5111.0,Non-Habitable
HATS-53 b,0.0846768843744605,0.99999780037023,0.0566997158412315,0.3536777254665456,5112.0,Non-Habitable
WASP-126 b,0.0888569228672416,0.9999988665909376,0.0460685580572348,0.3536418330223491,5113.0,Non-Habitable
WASP-123 b,0.0797295677792476,1.0,0.0684247959253213,0.353549743074688,5114.0,Non-Habitable
OGLE2-TR-L9 b,0.0571361320535412,0.9999999999994316,0.1248949245840107,0.3535470509434023,5115.0,Non-Habitable
KIC 10068024 b,0.0676326743919986,0.9999999999993407,0.0985915205968965,0.3535346413151809,5116.0,Non-Habitable
OGLE-2019-BLG-0299L b,0.0119225665192948,0.9999999995073516,0.2375670300909333,0.3534746891300395,5117.0,Non-Habitable
TOI-1420 b,0.0971154706764571,0.999998307319057,0.024399125435917,0.353437052621129,5118.0,Non-Habitable
Kepler-1949 b,0.098231923974044,1.0,0.0215870967252677,0.3534333813320755,5119.0,Non-Habitable
KELT-21 b,0.0593185999425212,1.0,0.118859766016963,0.3534312531746532,5120.0,Non-Habitable
Ross 458 c,0.0180209392713784,0.9999961639075644,0.2220350611749731,0.3534163310429532,5121.0,Non-Habitable
WASP-64 b,0.0744383194823244,1.0,0.080225421955347,0.3532642441322315,5122.0,Non-Habitable
HATS-68 b,0.0738577453217559,0.999999743985864,0.0814702140138074,0.3532228386593986,5123.0,Non-Habitable
HATS-60 b,0.0814391303650919,0.9999987389344664,0.0623850312147435,0.3531961931058346,5124.0,Non-Habitable
LTT 9779 b,0.092028288730455,1.0,0.0358937729469935,0.3531928989546262,5125.0,Non-Habitable
HD 179949 b,0.0781910319104552,0.9999998633233764,0.0702045138408312,0.3531363777204068,5126.0,Non-Habitable
KELT-2 A b,0.0706662994782519,1.0,0.0889592952082568,0.3531250087807773,5127.0,Non-Habitable
NGTS-12 b,0.0907517250681561,1.0,0.0383102001110093,0.3530379025562799,5128.0,Non-Habitable
HD 76700 b,0.0894956955600027,0.999999368925912,0.0412560664408006,0.3529988717459351,5129.0,Non-Habitable
HAT-P-35 b,0.0767130789414596,0.999999860378364,0.0729275410915222,0.3529420058025435,5130.0,Non-Habitable
WASP-177 b,0.0860161050450332,0.9999999999991724,0.0496497033721459,0.3529379931966975,5131.0,Non-Habitable
OGLE-TR-10 b,0.0822806318831557,0.999995009185634,0.0589508381725469,0.3529289863317774,5132.0,Non-Habitable
Kepler-731 b,0.0864433013585453,1.0,0.0482009547251625,0.3528618416243052,5133.0,Non-Habitable
KELT-6 b,0.0841650899890687,0.999997550619154,0.0537593856820725,0.352833687316695,5134.0,Non-Habitable
TOI-1601 b,0.0766060243212783,0.9999996534645968,0.0724979944867121,0.3528025070973606,5135.0,Non-Habitable
HAT-P-69 b,0.0604129941919264,1.0,0.1127812230983229,0.3527627417156277,5136.0,Non-Habitable
Kepler-423 b,0.0819582103005758,0.9999999044764188,0.0587538843517909,0.3527298533635717,5137.0,Non-Habitable
WASP-7 b,0.0772277993573086,0.999999705807284,0.0698922639877584,0.3525922642183912,5138.0,Non-Habitable
WASP-181 b,0.0878925718281147,0.9999999999986706,0.0432142301900636,0.3525891319516713,5139.0,Non-Habitable
DH Tau b,0.0234301104720957,0.999999369665692,0.2043104109976379,0.3525769483352831,5140.0,Non-Habitable
TOI-2818 b,0.0807963324449836,1.0,0.0607187072792452,0.3525419076783408,5141.0,Non-Habitable
TOI-2421 b,0.0850746585532254,1.0,0.0492932839068396,0.3523959860579806,5142.0,Non-Habitable
HD 86081 b,0.0702340526277016,0.9999999422581232,0.0862093568903624,0.3523588803693603,5143.0,Non-Habitable
Kepler-6 b,0.0807438589909722,1.0,0.0599330433572099,0.3523585381669281,5144.0,Non-Habitable
HATS-34 b,0.0775494265809741,0.9999995204846648,0.0675897610701939,0.3522925216499253,5145.0,Non-Habitable
WASP-22 b,0.0801191939018087,0.9999998681756348,0.061160589300007,0.3522916752635963,5146.0,Non-Habitable
Kepler-719 b,0.0888083711964269,1.0,0.0390655787592627,0.352217301350066,5147.0,Non-Habitable
WASP-124 b,0.0810222834221787,0.9999998929558108,0.0580546964866926,0.3521220488951711,5148.0,Non-Habitable
HU Aqr AB b,0.0118557190205289,1.0,0.2304700792143058,0.3520218753531256,5149.0,Non-Habitable
Kepler-929 b,0.0980367867482722,1.0,0.0143275266641808,0.3518838987069723,5150.0,Non-Habitable
51 Peg b,0.08331953081792,0.999999903922476,0.0510175442903326,0.3518632454437693,5151.0,Non-Habitable
HAT-P-53 b,0.0700872791063145,0.9999994063612268,0.0840222946189248,0.3518479203853102,5152.0,Non-Habitable
TOI-169 b,0.0763264526113855,1.0,0.0681894118790534,0.3518011086815034,5153.0,Non-Habitable
WASP-49 b,0.0841761426122006,1.0,0.0485059994037462,0.3517892711868495,5154.0,Non-Habitable
HAT-P-55 b,0.0809437539777982,0.999998896658112,0.0565453222229849,0.3517806104309298,5155.0,Non-Habitable
TOI-2184 b,0.0778663930187006,0.9999990826176056,0.0639027313733564,0.3517134675693033,5156.0,Non-Habitable
WASP-35 b,0.0788242192165376,1.0,0.0614526166485445,0.3517026329379777,5157.0,Non-Habitable
CoRoT-21 b,0.0634430150339889,1.0,0.0998922386064065,0.3516999552382758,5158.0,Non-Habitable
CoRoT-12 b,0.0765467109381343,0.9999996057610052,0.0664563740849194,0.3515645120143526,5159.0,Non-Habitable
HAT-P-56 b,0.0643733833968293,0.9999982796920358,0.0967230481702812,0.3515307852400816,5160.0,Non-Habitable
WASP-4 b,0.0723927598480281,1.0,0.0762409212619714,0.3514445641764083,5161.0,Non-Habitable
KELT-23 A b,0.0751797024194276,1.0,0.0688917275055806,0.3513681967108299,5162.0,Non-Habitable
WASP-136 b,0.0694276158121529,0.9999999999982132,0.0832708965142539,0.3513679872083912,5163.0,Non-Habitable
CoRoT-19 b,0.0728178010763957,0.9999996585748944,0.0746103172456157,0.3513308615597893,5164.0,Non-Habitable
HD 80653 b,0.0927600421237099,1.0,0.0245763219616097,0.3512952854541769,5165.0,Non-Habitable
HD 88133 b,0.073390199850832,0.9999997917595748,0.072979750498795,0.3512909875530474,5166.0,Non-Habitable
HATS-42 b,0.0662491480017571,0.999998815290224,0.0907066410653722,0.3512655468010202,5167.0,Non-Habitable
WASP-39 b,0.0861690193687398,1.0,0.0407071443750401,0.3512259385593779,5168.0,Non-Habitable
HD 100546 b,0.0578496375326761,0.9999999594291747,0.1112757618788265,0.3511799589708558,5169.0,Non-Habitable
WASP-133 b,0.0713990396000537,0.9999991775001053,0.0774000015073727,0.351179273351533,5170.0,Non-Habitable
HD 83443 b,0.0829061166491944,0.999999931675712,0.0481013535907537,0.3510733085454616,5171.0,Non-Habitable
HAT-P-1 b,0.0808020046773387,1.0,0.0533458614693292,0.3510701746325352,5172.0,Non-Habitable
KELT-10 b,0.0785252084555084,0.9999999999987352,0.0586217801801263,0.3509869602634,5173.0,Non-Habitable
WASP-26 b,0.0748197761895127,1.0,0.0677383580407709,0.3509575597029105,5174.0,Non-Habitable
HATS-62 b,0.0877008547557965,0.9999982602353206,0.03542740156707,0.3509353857619084,5175.0,Non-Habitable
TOI-2260 b,0.0943259493611196,0.9999999999998996,0.0183738693642871,0.350837748553387,5176.0,Non-Habitable
Kepler-670 b,0.0828573561848803,1.0,0.0467915131820673,0.3507869807288536,5177.0,Non-Habitable
WASP-151 b,0.0839136372507876,1.0,0.0439732548609944,0.3507514695975927,5178.0,Non-Habitable
NGTS-23 b,0.078148876316004,1.0,0.0578066583233176,0.3506357698226656,5179.0,Non-Habitable
WASP-3 b,0.0613270695663949,1.0,0.0996319423113361,0.3505899232454647,5180.0,Non-Habitable
OGLE-2017-BLG-1049L b,0.0117958563470364,0.9999999991839268,0.2232789750161691,0.3505537229319301,5181.0,Non-Habitable
TOI-2567 b,0.0856805438520432,1.0,0.0383229870417707,0.3505048693343757,5182.0,Non-Habitable
KMT-2021-BLG-0119L b,0.011793421408862,0.9999999994753443,0.2229242928027101,0.3504815691075763,5183.0,Non-Habitable
KELT-19 A b,0.055719449639635,0.9999999999983096,0.1125864757646252,0.3503770199722354,5184.0,Non-Habitable
WASP-75 b,0.0712468556519682,1.0,0.073371945351303,0.3502978168962447,5185.0,Non-Habitable
TOI-1937 A b,0.062347956211139,1.0,0.0953654498124379,0.3502470680680571,5186.0,Non-Habitable
K2-39 b,0.0876786836628085,1.0,0.0320207207551735,0.350243485982439,5187.0,Non-Habitable
HATS-45 b,0.0760667636774112,0.9999981451470402,0.0608563558240928,0.3502040965476363,5188.0,Non-Habitable
HATS-24 b,0.0614867034922235,1.0,0.0969499728111693,0.3501333463083456,5189.0,Non-Habitable
CoRoT-31 b,0.0744821761939316,0.9999998356402596,0.0631653766309501,0.3498741141152338,5190.0,Non-Habitable
ups And b,0.0753828772882924,0.9999998214378673,0.0608429370792519,0.3498599724913567,5191.0,Non-Habitable
K2-238 b,0.0731902798939271,1.0,0.0661941386028339,0.3498339676675303,5192.0,Non-Habitable
SWEEPS-4 b,0.0117995690817752,0.9999999999986438,0.2196124783386262,0.3498222802082059,5193.0,Non-Habitable
HAT-P-13 b,0.0729409541590702,0.9999999182494004,0.0663011164420355,0.3497306758427624,5194.0,Non-Habitable
WASP-52 b,0.0790904913036288,1.0,0.0506317549362271,0.3496715966390599,5195.0,Non-Habitable
TOI-2046 b,0.0606017988453446,0.999999999999542,0.0964286965161468,0.3495866387257642,5196.0,Non-Habitable
TOI-1199 b,0.0823356411116192,0.99999979014683,0.0417902169807541,0.3495258009960094,5197.0,Non-Habitable
PDS 70 b,0.0569428939857623,0.9994670929922728,0.1058568263844801,0.349482940167459,5198.0,Non-Habitable
WASP-182 b,0.0849249473307428,1.0,0.0348150286299646,0.3494254793913643,5199.0,Non-Habitable
HAT-P-50 b,0.0667849574221149,0.999999269426564,0.0800846197966647,0.3494091834983596,5200.0,Non-Habitable
NGTS-17 b,0.0733423953411496,1.0,0.0636811187030131,0.3494074214111775,5201.0,Non-Habitable
HATS-3 b,0.0700341946097573,1.0,0.0711539873085338,0.3492478947665853,5202.0,Non-Habitable
HD 209458 b,0.0744169623260996,1.0,0.0601700859967438,0.3492424983623985,5203.0,Non-Habitable
K2-308 b,0.0817982729855381,0.9999999999989826,0.0411542027861498,0.3491299770496938,5204.0,Non-Habitable
WASP-72 b,0.058751307203432,1.0,0.0987080681501097,0.349117267231738,5205.0,Non-Habitable
TOI-1842 b,0.0827788852291329,0.99999999999667,0.0383374215762489,0.3490569269288173,5206.0,Non-Habitable
HAT-P-23 b,0.060371175348276,0.9999996551250228,0.0936047814241456,0.3489064404964739,5207.0,Non-Habitable
HD 187123 b,0.0764211076793592,0.9999999384660692,0.0534647296675009,0.3489034813130006,5208.0,Non-Habitable
HAT-P-6 b,0.0673227868355087,1.0,0.0759703731403599,0.3488554680458263,5209.0,Non-Habitable
WASP-71 b,0.0645687965050176,1.0,0.0826462494980326,0.3488136481521153,5210.0,Non-Habitable
CFHTWIR-Oph 98 b,0.0143045123567698,0.9999997025972164,0.2075356439802134,0.3486592957535925,5211.0,Non-Habitable
